employee_id,employee_name,department,designation,store_id,warehouse_id,hire_date,salary
1672,Jeffrey Smith,Sales,Senior Associate,98,,2024-11-06,116354
1673,Angela Cortez,Marketing,Assistant Manager,61,,2018-07-24,99743
1674,Jessica Sanchez,Sales,Director,66,,2023-09-10,61790
1675,Brian Cochran,Operations,Manager,90,,2018-03-15,58159
1676,Brenda James,Marketing,Assistant Manager,,9,2017-03-05,36127
1677,John Cooke,HR,Associate,33,,2016-03-02,85266
1678,Tanya Marshall,Operations,Manager,53,,2019-02-04,96967
1679,Andrea Phillips,HR,Associate,24,,2021-03-02,60587
1680,Brian Mitchell,Sales,Associate,,27,2023-08-02,29959
1681,Beth Manning,Operations,Manager,,9,2024-05-01,103949
1682,Andrea Ryan,Marketing,Senior Associate,15,,2020-10-18,48512
1683,Cassandra Adkins,Operations,Associate,68,,2019-07-02,81568
1684,Jennifer Rodriguez,Marketing,Associate,59,,2016-12-02,32899
1685,Alexandra Burke,HR,Assistant Manager,,22,2025-01-20,33774
1686,Zachary Brennan,HR,Manager,5,,2019-05-11,110629
1687,Colin Miller,Finance,Senior Associate,71,,2023-05-31,89869
1688,Rodney Shelton,HR,Director,,4,2021-11-20,28487
1689,Daniel Flores,Sales,Senior Associate,,33,2025-03-31,37260
1690,Antonio Vance,Marketing,Director,43,,2025-09-15,73332
1691,Joshua Herrera,Warehouse,Senior Associate,66,,2022-10-11,90593
1692,Beth Daniels,HR,Associate,42,,2022-04-13,67007
1693,Michelle Santos,HR,Associate,36,,2016-07-05,108293
1694,Susan Clark,HR,Senior Associate,33,,2015-03-07,88052
1695,Joseph Dominguez,Warehouse,Associate,,38,2021-01-02,84511
1696,John Graham,Marketing,Associate,,37,2022-10-03,54656
1697,Anthony Perry,Operations,Senior Associate,67,,2023-03-17,90739
1698,John Sanchez,HR,Director,,3,2017-10-04,108379
1699,Kimberly Jackson,HR,Senior Associate,87,,2020-07-14,32503
1700,Charles Gardner,HR,Senior Associate,16,,2024-06-26,95559
1701,Ryan Johnson,Sales,Director,,8,2016-01-20,108935
1702,Diana Dixon,Warehouse,Senior Associate,17,,2019-03-23,67771
1703,Joseph Davenport,Sales,Director,37,,2025-05-23,98462
1704,Tanya Waller,HR,Assistant Manager,66,,2017-03-13,60938
1705,Matthew Adams,Finance,Director,100,,2018-06-26,45744
1706,Meghan Lyons,HR,Manager,100,,2020-02-24,103061
1707,Joe Parker,Finance,Manager,,34,2022-07-28,56624
1708,Sarah Cannon,Warehouse,Senior Associate,,5,2017-10-22,97649
1709,Christine Lewis,Operations,Manager,,19,2023-09-19,57015
1710,Kathryn Wilson,Warehouse,Assistant Manager,,32,2017-08-05,64708
1711,Lisa Haynes,Operations,Director,93,,2019-01-19,91029
1712,Tracey Collins,Finance,Associate,,4,2021-04-22,59406
1713,Susan Rogers,Finance,Associate,2,,2015-02-18,102318
1714,Alec Miller,Warehouse,Associate,65,,2023-06-11,31577
1715,Todd Collins,Finance,Assistant Manager,,40,2022-05-11,29073
1716,Selena Bryant,Sales,Associate,5,,2024-03-08,35517
1717,Thomas Walker,Sales,Director,94,,2018-01-09,51576
1718,Nicholas Sanchez,Operations,Senior Associate,50,,2019-05-17,32960
1719,Joshua Holmes,Warehouse,Senior Associate,12,,2024-11-19,63025
1720,James Cannon,Operations,Director,66,,2015-09-26,30246
1721,Kevin Wright,HR,Assistant Manager,37,,2020-05-27,97576
1722,John Vance,Finance,Manager,,11,2020-04-28,42064
1723,Joseph Coleman,Warehouse,Director,90,,2019-12-04,117429
1724,Sarah Parker,Warehouse,Assistant Manager,24,,2019-10-09,106857
1725,Jason Miller,Sales,Assistant Manager,65,,2023-03-22,91879
1726,Diana Smith,Operations,Senior Associate,,29,2017-03-02,101430
1727,Andrew Rogers,Finance,Director,43,,2024-10-20,99298
1728,Joseph Gross,Finance,Assistant Manager,98,,2024-11-09,105792
1729,Nicholas Sims,Sales,Director,45,,2016-12-21,79095
1730,Melissa Merritt,Sales,Director,,2,2025-09-19,85389
1731,Cassandra Edwards,Finance,Manager,,5,2017-11-18,71149
1732,David Nelson,Operations,Senior Associate,64,,2015-07-27,85413
1733,Alec Parker,HR,Director,,20,2019-05-19,63085
1734,Nicole Taylor,Finance,Director,80,,2023-10-03,39401
1735,Brooke Zavala,Finance,Associate,72,,2024-04-16,113663
1736,Tanya Martinez,HR,Assistant Manager,25,,2022-02-07,92304
1737,Angel Walker,Warehouse,Assistant Manager,40,,2023-12-04,92854
1738,Dana Bentley,Finance,Assistant Manager,87,,2017-11-16,53762
1739,Tanya Oliver,Finance,Director,62,,2024-09-01,98916
1740,Cheryl Lawson,Marketing,Senior Associate,29,,2021-12-27,75771
1741,Elizabeth Atkinson,HR,Director,33,,2016-06-20,35051
1742,Robin Charles,Marketing,Assistant Manager,78,,2016-05-31,115834
1743,Jill Barton,Finance,Associate,,41,2017-12-10,119244
1744,Brent Anderson,Sales,Manager,,8,2015-10-06,108096
1745,Kathleen Contreras,Operations,Associate,77,,2018-02-10,71696
1746,Patricia May,Finance,Director,29,,2025-12-05,49453
1747,Jose Stevens,Sales,Assistant Manager,77,,2017-08-22,29014
1748,Alec Parker,Finance,Director,54,,2021-12-31,95771
1749,Stephanie Estes,Warehouse,Assistant Manager,100,,2025-10-02,109965
1750,Joseph Keith,Operations,Senior Associate,53,,2017-10-14,37576
1751,Andrea Rubio,HR,Manager,,46,2022-08-29,90961
1752,Mary Vaughan,Marketing,Director,,34,2019-12-14,30460
1753,Michelle Cortez,Marketing,Associate,22,,2018-02-20,99447
1754,Yolanda Smith,Warehouse,Director,100,,2025-06-14,30592
1755,Lindsey Cook,Sales,Manager,,42,2022-03-23,117731
1756,Cynthia Cobb,Marketing,Manager,11,,2019-10-29,43662
1757,Allison Hernandez,Marketing,Assistant Manager,,24,2023-12-07,64827
1758,Yolanda Poole,HR,Associate,28,,2024-11-26,91935
1759,Christopher Johnson,HR,Associate,2,,2023-08-06,105855
1760,Jeffrey Harrington,HR,Associate,36,,2024-07-22,61424
1761,Andrea Graham,Sales,Assistant Manager,100,,2018-07-17,118198
1762,Natalie Marshall,Sales,Associate,,49,2018-10-14,29466
1763,Randall King,Sales,Assistant Manager,3,,2017-07-23,71368
1764,Andrea Merritt,Marketing,Associate,,16,2022-08-28,118898
1765,Chelsea Nelson,Sales,Assistant Manager,22,,2023-11-02,53218
1766,Vincent Mcdonald,HR,Director,,2,2022-04-07,77070
1767,Jason Contreras,Warehouse,Manager,,28,2021-08-04,68898
1768,James Nolan,Sales,Senior Associate,78,,2023-06-26,64236
1769,Melinda Cochran,Marketing,Manager,45,,2016-12-30,98634
1770,Dennis Merritt,Sales,Assistant Manager,,9,2019-01-10,75734
1771,Linda Russell,Marketing,Assistant Manager,68,,2022-10-11,93672
1772,Tasha Ryan,Finance,Assistant Manager,,26,2015-07-29,75837
1773,John Daniels,Finance,Manager,78,,2025-01-07,119759
1774,Kristen Estes,Sales,Assistant Manager,62,,2016-11-18,71261
1775,Jeffrey Cardenas,Marketing,Senior Associate,79,,2023-08-29,101239
1776,Eric Rubio,HR,Senior Associate,,32,2021-10-13,84391
1777,Darrell Beard,Warehouse,Director,,18,2024-04-28,101728
1778,Jacob Hill,Finance,Manager,14,,2023-07-12,109477
1779,Noah Walker,Warehouse,Director,,27,2020-09-03,48838
1780,Anthony Cooke,Operations,Assistant Manager,,19,2023-04-26,55757
1781,Alan Schultz,Operations,Manager,80,,2018-10-24,55744
1782,Cynthia Johnson,HR,Manager,42,,2021-06-03,72801
1783,Randall Long,HR,Assistant Manager,,24,2025-01-24,73252
1784,James Jefferson,Operations,Associate,,21,2015-12-07,28335
1785,Todd Pearson,Operations,Manager,39,,2018-11-30,110379
1786,Collin Barnes,Marketing,Assistant Manager,,40,2015-03-11,107102
1787,Cheryl Valencia,HR,Associate,13,,2020-11-16,83296
1788,Thomas Stein,Marketing,Associate,,30,2023-08-09,56143
1789,Eric Stevens,Operations,Associate,,23,2015-06-04,104045
1790,David James,Operations,Manager,,6,2021-01-16,52959
1791,Joshua Lewis,Operations,Senior Associate,78,,2019-07-27,56134
1792,Christopher Flores,HR,Manager,52,,2023-08-11,119773
1793,Joe Turner,Finance,Associate,86,,2017-06-03,113000
1794,Sharon Oliver,HR,Senior Associate,88,,2016-10-16,81764
1795,Danielle Johnson,Operations,Associate,,37,2016-01-16,43569
1796,Breanna Gray,Marketing,Director,13,,2019-06-26,39319
1797,Danielle Dodson,HR,Manager,60,,2020-05-12,116713
1798,Christopher Walton,Warehouse,Associate,12,,2025-02-10,52428
1799,Jill Robinson,Sales,Manager,23,,2020-02-15,90694
1800,Thomas Green,HR,Director,31,,2016-11-20,60496
1801,Joshua Deleon,HR,Director,,32,2022-09-09,73692
1802,Kenneth Wood,Marketing,Director,,9,2015-09-05,118717
1803,Kevin Contreras,Operations,Manager,87,,2018-10-19,82552
1804,Michelle Johnson,Sales,Senior Associate,,10,2022-03-10,67617
1805,Wesley Sheppard,Marketing,Senior Associate,,23,2017-10-17,66240
1806,Gabrielle Schultz,HR,Senior Associate,77,,2021-07-16,49172
1807,Erin Barnes,Sales,Director,,31,2019-12-27,79197
1808,Courtney Anderson,Sales,Associate,25,,2025-06-22,80415
1809,Adam Short,Warehouse,Director,74,,2018-02-28,36740
1810,Adam Oliver,HR,Director,9,,2024-12-21,65237
1811,Nancy Nelson,Operations,Director,55,,2021-11-19,87321
1812,Christopher Jackson,Warehouse,Assistant Manager,,13,2023-03-31,33056
1813,Ryan Nolan,Finance,Director,,11,2016-11-09,117821
1814,James Bryant,Marketing,Associate,,22,2015-03-18,107204
1815,Kevin Adams,Warehouse,Director,93,,2023-01-15,86594
1816,Kimberly Zavala,Warehouse,Manager,86,,2020-04-14,29443
1817,Lindsay Fisher,Warehouse,Director,,3,2018-05-25,75655
1818,Erin Estes,Sales,Associate,74,,2024-11-09,110660
1819,Keith Velasquez,Sales,Director,4,,2018-08-04,30088
1820,Nicole Frost,Marketing,Manager,56,,2019-10-09,100851
1821,George Daniels,Sales,Associate,5,,2022-12-19,105224
1822,Daniel Lyons,Finance,Manager,73,,2025-08-01,34975
1823,Jose Murray,Operations,Associate,97,,2024-11-21,49194
1824,Christopher Caldwell,Finance,Associate,69,,2022-03-06,94572
1825,Jeffrey Walton,Marketing,Manager,84,,2016-03-19,111867
1826,Zachary Gonzalez,Finance,Director,24,,2016-03-15,98926
1827,Joseph Zimmerman,Finance,Associate,100,,2022-08-15,76361
1828,Matthew Herrera,Operations,Senior Associate,56,,2020-08-08,83412
1829,William Gray,HR,Senior Associate,,37,2016-06-18,76272
1830,Brenda Rodriguez,HR,Manager,78,,2022-08-26,81145
1831,Sarah Hernandez,Warehouse,Associate,,24,2025-05-14,98889
1832,Alec Cook,Sales,Assistant Manager,,43,2015-09-20,32571
1833,Laura Cruz,Marketing,Manager,62,,2024-01-31,47274
1834,Kristen Alvarez,Operations,Director,,26,2018-10-16,33473
1835,Christopher Williams,Marketing,Senior Associate,,42,2019-05-18,101260
1836,Amy Garcia,Marketing,Manager,49,,2022-11-21,94910
1837,Wanda Rivera,Sales,Associate,51,,2017-09-18,32885
1838,Christopher Ramos,Finance,Director,51,,2016-09-23,37711
1839,Samuel Ryan,HR,Director,,19,2025-08-08,52366
1840,Jason Gray,Operations,Senior Associate,,38,2018-10-31,50249
1841,David Castaneda,Finance,Manager,,23,2016-11-12,75781
1842,Maria Wells,Sales,Director,,15,2022-08-04,73892
1843,Joseph Ramos,Operations,Senior Associate,42,,2017-05-20,60907
1844,Collin Rubio,Marketing,Senior Associate,,31,2023-07-14,43103
1845,Jeffery Cobb,Finance,Senior Associate,71,,2015-10-11,87742
1846,Debra Stevens,Sales,Assistant Manager,,19,2020-09-14,100665
1847,Angela Chandler,Sales,Senior Associate,11,,2019-06-08,86907
1848,Amy Cortez,Operations,Associate,37,,2025-07-11,102278
1849,Jose Bryant,Sales,Associate,,5,2020-09-25,112083
1850,Vanessa Miller,Operations,Director,,49,2025-03-06,105477
1851,Chelsea Shelton,HR,Director,,34,2017-09-25,87941
1852,Diana Johnson,Sales,Director,3,,2020-03-17,32560
1853,Craig Dixon,Operations,Senior Associate,42,,2023-12-14,58778
1854,Daniel Rogers,Operations,Manager,,30,2016-10-05,67364
1855,Wendy Jones,Marketing,Manager,69,,2025-03-16,93550
1856,Jeffrey Lewis,Marketing,Manager,50,,2023-07-03,105916
1857,Tanya Dodson,Marketing,Associate,15,,2022-06-12,86910
1858,Stephen Taylor,Warehouse,Manager,36,,2017-09-03,61416
1859,Helen Graham,HR,Associate,53,,2023-12-31,100471
1860,Stephen Gilbert,HR,Senior Associate,28,,2024-04-09,92015
1861,Joshua Travis,Marketing,Senior Associate,,3,2018-03-21,101419
1862,Jeffery Hill,Finance,Assistant Manager,,49,2021-06-17,82210
1863,Amy Evans,Marketing,Director,,36,2015-09-01,87499
1864,Elizabeth Russell,HR,Assistant Manager,26,,2019-05-03,59943
1865,Anthony Phillips,Marketing,Manager,13,,2016-08-28,64785
1866,Angela Rodriguez,Finance,Manager,,34,2021-02-13,53429
1867,Joseph Long,Finance,Manager,,7,2021-01-14,51631
1868,Rachael Davenport,HR,Associate,29,,2020-11-10,88052
1869,Christopher Smith,Warehouse,Director,,45,2022-06-13,63297
1870,Sarah Short,HR,Director,,15,2025-03-04,40293
1871,Daniel Russell,Warehouse,Senior Associate,,49,2017-03-01,31225
1872,Nancy Johnson,HR,Associate,,4,2017-05-11,107131
1873,Matthew Dean,Operations,Associate,24,,2017-05-15,68049
1874,Karen Byrd,Finance,Assistant Manager,1,,2025-03-18,81032
1875,Angela Morrison,HR,Associate,48,,2016-01-08,111246
1876,Eric Scott,Finance,Associate,68,,2015-05-06,38258
1877,Robert Walker,Operations,Assistant Manager,,12,2016-10-06,114239
1878,Joshua Johnson,Finance,Associate,,34,2023-06-18,92724
1879,Brandon Hunter,Finance,Associate,16,,2021-05-17,86894
1880,Rita Morton,Sales,Associate,,44,2025-02-12,67662
1881,Brian Nolan,Warehouse,Assistant Manager,,44,2017-03-31,92973
1882,Charles Byrd,Finance,Senior Associate,,16,2019-05-03,46775
1883,Tricia Fernandez,Marketing,Senior Associate,52,,2021-02-09,55797
1884,Keith Jordan,Finance,Assistant Manager,,17,2015-10-21,116418
1885,James Ashley,Warehouse,Associate,40,,2025-02-07,53373
1886,Mike Martinez,Operations,Manager,3,,2023-11-08,94207
1887,Yvette Rivera,Marketing,Manager,37,,2016-07-31,113586
1888,Leslie Reid,Marketing,Assistant Manager,,8,2024-04-09,82555
1889,Michelle Atkinson,Marketing,Assistant Manager,,13,2019-12-09,55385
1890,Todd Nelson,Operations,Assistant Manager,100,,2018-09-13,106095
1891,Andrea Cochran,Warehouse,Senior Associate,100,,2025-05-29,104013
1892,Danielle Fisher,Operations,Associate,,19,2020-09-14,78036
1893,Amanda Velasquez,Marketing,Manager,,32,2017-07-01,38572
1894,Andrea Walker,Marketing,Associate,28,,2023-11-27,68615
1895,Jerry Henson,Operations,Manager,,14,2022-11-15,67710
1896,Joseph Coleman,Operations,Assistant Manager,,9,2017-02-10,45429
1897,Stuart Cook,HR,Director,,47,2022-06-14,64994
1898,Brian Bentley,Warehouse,Assistant Manager,,47,2021-12-02,42111
1899,Cassandra Peterson,Warehouse,Director,,38,2018-01-11,91716
1900,Brian Short,Warehouse,Manager,,13,2019-09-27,67741
1901,Wendy Christian,Finance,Manager,,31,2024-03-26,95210
1902,Thomas Nolan,Marketing,Senior Associate,76,,2016-12-01,69949
1903,Eric Mcdonald,Marketing,Assistant Manager,22,,2022-12-12,93669
1904,Wanda Walker,Warehouse,Director,,8,2024-02-23,95464
1905,Michelle Torres,Finance,Senior Associate,64,,2025-04-21,42739
1906,Richard Graham,Finance,Associate,,10,2018-07-28,68671
1907,Breanna Soto,Operations,Associate,93,,2017-12-07,96997
1908,Alan Salinas,Finance,Assistant Manager,58,,2025-04-12,82570
1909,Christopher Brennan,Warehouse,Assistant Manager,51,,2020-02-03,48393
1910,Tricia Shelton,HR,Associate,31,,2021-04-04,104591
1911,Anthony Torres,Finance,Associate,9,,2020-08-23,46390
1912,Jeffrey Keith,Marketing,Assistant Manager,88,,2020-08-29,119386
1913,Alan Bell,Marketing,Senior Associate,,35,2021-11-14,93030
1914,Sandra Cochran,Finance,Manager,17,,2019-08-28,57672
1915,Anna Cruz,HR,Senior Associate,71,,2019-04-25,45899
1916,Emily Robertson,Warehouse,Assistant Manager,37,,2019-05-29,110979
1917,Ryan Aguilar,Warehouse,Assistant Manager,44,,2022-03-22,76161
1918,Marie Davenport,Marketing,Associate,85,,2023-12-31,102156
1919,Leslie Webb,Operations,Associate,,1,2021-02-08,104514
1920,John Peterson,HR,Manager,,7,2022-06-15,34256
1921,Noah Jones,Finance,Assistant Manager,31,,2019-07-18,90908
1922,Stacey Zimmerman,Sales,Associate,83,,2023-07-06,58742
1923,James Powell,HR,Associate,92,,2019-05-02,111510
1924,Melissa Flynn,Operations,Assistant Manager,8,,2019-08-19,48151
1925,Aaron Walton,Operations,Manager,,12,2015-08-11,31084
1926,Adam Anderson,HR,Associate,49,,2017-11-16,89123
1927,Jill Collins,Sales,Assistant Manager,,37,2023-02-15,78785
1928,Christopher Cardenas,Sales,Associate,8,,2015-12-16,79087
1929,Danielle Johnson,Warehouse,Senior Associate,69,,2017-06-18,52224
1930,John Rivera,HR,Assistant Manager,68,,2023-07-18,73526
1931,Tracy Day,Sales,Senior Associate,67,,2024-08-09,116707
1932,Jessica Jefferson,Warehouse,Associate,,20,2019-07-27,98247
1933,Corey Daniels,Operations,Director,95,,2019-06-23,118609
1934,Brian May,HR,Senior Associate,,17,2020-08-08,58664
1935,Sherri Zimmerman,Operations,Manager,,48,2023-06-22,108058
1936,Sharon Lawson,Sales,Director,99,,2020-02-29,63213
1937,Amanda Lee,HR,Director,68,,2016-11-27,114080
1938,Monique Hall,Marketing,Director,68,,2019-09-29,107638
1939,Amy Johnson,HR,Senior Associate,55,,2017-10-20,43147
1940,Stephen Walker,Warehouse,Director,,48,2022-07-10,117443
1941,David Nolan,Warehouse,Associate,8,,2016-07-27,83877
1942,Angel Lee,Sales,Senior Associate,,29,2021-09-11,99424
1943,Anthony James,Operations,Associate,,4,2016-06-05,81270
1944,Adam Vaughan,Warehouse,Manager,92,,2025-09-10,47970
1945,Wendy Bell,HR,Director,,29,2022-01-15,118596
1946,Sarah Ashley,Warehouse,Assistant Manager,65,,2016-07-12,38363
1947,Tasha Jordan,Marketing,Director,,48,2025-07-19,102424
1948,David Coleman,HR,Associate,89,,2021-04-23,47246
1949,Melinda Clark,Sales,Assistant Manager,,21,2021-09-03,100280
1950,Robin Potter,HR,Assistant Manager,,22,2015-09-12,66894
1951,Julie Adkins,HR,Manager,,31,2017-01-24,49759
1952,Brian Graham,Sales,Associate,50,,2023-11-21,49776
1953,Kimberly Medina,Warehouse,Associate,,14,2020-02-22,57401
1954,Kyle Rubio,Marketing,Director,73,,2021-10-12,110895
1955,Laura Parker,Warehouse,Senior Associate,,29,2025-11-10,98782
1956,Brandy Johnson,Warehouse,Assistant Manager,21,,2019-09-18,89706
1957,Ronald Ray,Operations,Director,41,,2019-03-11,85943
1958,Nicole Castaneda,Sales,Manager,22,,2023-10-29,66339
1959,Jacob Miller,Operations,Senior Associate,14,,2015-09-23,110937
1960,Joseph Garcia,Finance,Manager,98,,2020-01-03,53190
1961,Joe Anderson,Marketing,Senior Associate,,34,2024-05-27,114749
1962,Leonard Byrd,HR,Associate,44,,2017-07-04,63020
1963,Destiny Cannon,Finance,Director,,2,2018-05-06,59412
1964,Anna Murphy,HR,Senior Associate,19,,2020-03-13,71796
1965,Kathryn Wright,HR,Assistant Manager,,10,2015-10-26,96866
1966,Melanie Soto,Warehouse,Assistant Manager,,29,2015-10-12,93671
1967,Susan Perry,Sales,Manager,2,,2017-10-07,98537
1968,Chelsea Cannon,Warehouse,Manager,,24,2024-11-16,36219
1969,Chad Nolan,Marketing,Associate,,50,2017-06-10,42817
1970,Erica Vaughan,HR,Manager,,27,2023-01-15,106092
1971,Stephen Cochran,Finance,Assistant Manager,34,,2019-09-08,118239
1972,Nicholas Beard,Sales,Associate,93,,2023-05-13,39735
1973,Nicole Nolan,Operations,Senior Associate,,15,2018-08-19,111180
1974,Jose Green,Operations,Assistant Manager,99,,2024-08-14,52145
1975,Guy Sanchez,Warehouse,Director,,23,2019-01-30,118095
1976,Joshua Perry,Marketing,Senior Associate,66,,2023-09-16,119410
1977,Randy Rodriguez,Warehouse,Director,,27,2024-02-23,86593
1978,Kenneth Poole,HR,Associate,70,,2019-10-02,45499
1979,Eric Hernandez,HR,Manager,75,,2022-05-03,100518
1980,Jessica Beard,Warehouse,Director,,28,2016-04-21,37305
1981,Tracey Taylor,Marketing,Manager,,4,2020-06-17,58750
1982,Sarah Robinson,Operations,Manager,,3,2019-02-09,86733
1983,Amanda Perez,Sales,Associate,,24,2025-07-01,34217
1984,Jeremy Spears,Finance,Manager,22,,2025-04-11,64167
1985,Rebecca Jones,HR,Manager,72,,2023-08-14,101342
1986,Amanda Jordan,Operations,Director,11,,2025-06-10,36448
1987,Courtney Lyons,Marketing,Senior Associate,11,,2025-09-26,61743
1988,Jeffrey Reid,Sales,Senior Associate,98,,2023-06-13,28344
1989,Larry Potter,Operations,Assistant Manager,,31,2021-07-13,88559
1990,Susan Martinez,Sales,Director,87,,2017-04-01,35282
1991,Alyssa Oliver,Operations,Senior Associate,44,,2023-12-21,53849
1992,Robin Santos,Finance,Assistant Manager,31,,2017-02-20,76091
1993,Sarah Shields,Finance,Director,8,,2017-01-14,47735
1994,Samuel Dean,HR,Assistant Manager,68,,2024-09-04,49242
1995,Michael Gonzalez,Marketing,Manager,,47,2016-04-04,104809
1996,Teresa Snyder,Sales,Senior Associate,47,,2016-07-24,99534
1997,Deborah Parker,HR,Senior Associate,,22,2020-08-15,35433
1998,Andrea Perry,Sales,Associate,,32,2021-06-05,106890
1999,Angela Hunter,Marketing,Associate,,44,2015-07-03,71072
2000,Christine Rodriguez,HR,Manager,,12,2019-02-28,41324
